date,oil_rate
2022-08-07,275.9692317109372
2022-08-08,256.19122592998065
2022-08-09,240.52128526799603
2022-08-10,244.31074556025948
2022-08-11,233.99232400262727
2022-08-12,214.1500645329064
2022-08-13,244.42349687595168
2022-08-14,0.0
2022-08-15,218.3590268637377
2022-08-16,224.10293225437226
2022-08-17,225.80944599962285
2022-08-18,210.30469348485343
2022-08-19,256.64807471339316
2022-08-20,251.2897532894976
2022-08-21,280.3119453987209
2022-08-22,0.0
2022-08-23,240.95529504858135
2022-08-24,0.0
2022-08-25,241.65324970226416
2022-08-26,0.0
2022-08-27,221.86122955429346
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,218.5556590787351
2022-08-31,221.16434288333107
2022-09-01,241.0162842351129
2022-09-02,0.0
2022-09-03,220.49244221350807
2022-09-04,220.66774722702635
2022-09-05,265.8983189394243
2022-09-06,251.7312794395093
2022-09-07,0.0
2022-09-08,249.86252743455208
2022-09-09,223.17837394250574
2022-09-10,181.82046905740089
2022-09-11,240.08433136107772
2022-09-12,0.0
2022-09-13,270.27834042829255
2022-09-14,214.57184000903686
2022-09-15,222.11712660379504
2022-09-16,216.71065706505718
2022-09-17,216.57764216687266
2022-09-18,227.82713314656283
2022-09-19,0.0
2022-09-20,224.42086839594435
2022-09-21,232.8200867927568
2022-09-22,259.2860531929135
2022-09-23,208.25583938911484
2022-09-24,230.63939933929774
2022-09-25,257.74775170003625
2022-09-26,237.92917718040593
